"REF_DATE","GEO","DGUID","Age group","Sex","Cause of death (ICD-10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2011","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2012","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2013","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2014","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2015","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2016","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2017","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2018","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2019","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics [X40]","Number","223","units","0","v21076217","1.2.2.9009","0","","","","0"
"2000","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2001","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2002","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2003","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2004","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2005","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2006","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2007","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2008","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2009","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2010","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2011","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2012","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2013","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2014","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2015","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2016","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2017","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2018","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2019","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified [X41]","Number","223","units","0","v21076218","1.2.2.9010","0","","","","0"
"2000","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","1","","","","0"
"2001","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2002","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2003","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2004","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2005","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2006","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2007","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2008","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2009","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2010","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2011","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2012","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2013","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","1","","","","0"
"2014","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2015","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2016","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2017","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2018","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2019","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified [X42]","Number","223","units","0","v21076219","1.2.2.9011","0","","","","0"
"2000","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2001","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2002","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2003","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2004","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2005","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2006","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2007","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2008","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2009","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2010","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2011","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2012","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2013","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2014","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2015","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2016","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2017","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2018","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2019","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system [X43]","Number","223","units","0","v21076220","1.2.2.9012","0","","","","0"
"2000","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2001","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2002","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","1","","","","0"
"2003","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2004","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2005","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2006","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2007","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2008","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2009","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2010","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2011","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2012","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2013","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2014","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2015","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","1","","","","0"
"2016","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2017","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2018","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2019","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances [X44]","Number","223","units","0","v21076221","1.2.2.9013","0","","","","0"
"2000","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2001","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2002","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2003","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2004","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2005","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2006","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2007","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2008","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2009","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2010","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2011","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2012","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2013","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2014","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2015","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2016","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2017","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2018","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2019","Canada","2016A000011124","Under 1 year","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21076222","1.2.2.9014","0","","","","0"
"2000","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2001","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2002","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2003","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2004","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2005","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2006","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2007","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2008","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2009","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2010","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2011","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2012","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2013","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2014","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2015","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2016","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2017","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2018","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2019","Canada","2016A000011124","Under 1 year","Males","Intentional self-harm [X60-X84]","Number","223","units","0","v21076233","1.2.2.9029","0","","","","0"
"2000","Canada","2016A000011124","Under 1 year","Males","Assault by drugs, medicaments and biological substances [X85]","Number","223","units","0","v21076259","1.2.2.9056","0","","","","0"
"2001","Canada","2016A000011124","Under 1 year","Males","Assault by drugs, medicaments and biological substances [X85]","Number","223","units","0","v21076259","1.2.2.9056","0","","","","0"
"2002","Canada","2016A000011124","Under 1 year","Males","Assault by drugs, medicaments and biological substances [X85]","Number","223","units","0","v21076259","1.2.2.9056","0","","","","0"
"2003","Canada","2016A000011124","Under 1 year","Males","Assault by drugs, medicaments and biological substances [X85]","Number","223","units","0","v21076259","1.2.2.9056","0","","","","0"
"2004","Canada","2016A000011124","Under 1 year","Males","Assault by drugs, medicaments and biological substances [X85]","Number","223","units","0","v21076259","1.2.2.9056","0","","","","0"
"2005","Canada","2016A000011124","Under 1 year","Males","Assault by drugs, medicaments and biological substances [X85]","Number","223","units","0","v21076259","1.2.2.9056","0","","","","0"
"2006","Canada","2016A000011124","Under 1 year","Males","Assault by drugs, medicaments and biological substances [X85]","Number","223","units","0","v21076259","1.2.2.9056","0","","","","0"
"2007","Canada","2016A000011124","Under 1 year","Males","Assault by drugs, medicaments and biological substances [X85]","Number","223","units","0","v21076259","1.2.2.9056","0","","","","0"
